message_id,customer_id,sent_at,clicked,converted,client_id,gender,customer_country,age,created_at,client_name,product_type,client_country,channel,message_number,total_message_days
03e060778efbed67dc1727bec7400479,a6614f2fdf6512bcb81783c11808edf2,2021-09-30 17:35:56.852000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,NZ,27.0,2021-03-25 20:43:07.852000+00:00,SwanPay,BNPL,UK,SMS,26.0,181.3
b472c8f6ac41d6557faf30f6570ebc52,a66b1636a1274b3c977c88fa6c6ba8b9,2021-10-01 16:06:52.784000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,46.0,2021-07-23 20:47:50.784000+00:00,Badgerbank,CreditCard,UK,Email,10.0,64.2
8f71fd4ff15df20205212e62e2fbd7c4,a6714d2b43c21237e7202321fbbcf91c,2021-07-13 10:33:36.415000+00:00,1,1,8f14e45fceea167a5a36dedd4bea2543,M,CA,81.0,2021-02-13 07:26:11.415000+00:00,Eagle Energy,Energy,CA,Email,22.0,145.0
e5450dba531a7c259fa3e910b93270b7,a671bc853c87e61308bc84386dcf093e,2021-08-05 10:22:40.166000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,24.0,2021-05-28 11:34:29.166000+00:00,Moose Money,BNPL,CA,SMS,10.0,63.0
c112fcdb861a86a7802fd35a212587a6,a67474648dcc6dfb93ea48781896c36b,2021-09-28 10:01:29.038000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,,52.0,2021-08-19 07:28:02.038000+00:00,Fox Energy,Energy,UK,Email,6.0,33.0
8d6f2581ce1c465b2b70a647c3d210ff,a6797ddcc47319847c1c8fdcdee3e221,2021-09-28 10:06:17.849000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,51.0,2021-07-15 08:19:59.849000+00:00,Badgerbank,CreditCard,UK,SMS,11.0,69.1
34254fef4e9ca2e7c54e463a343f16dd,a6842ec49e7df04b57d49f4d37370c97,2021-09-28 15:33:45.106000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,22.0,2021-09-15 03:54:52.106000+00:00,Moose Money,BNPL,CA,Email,2.0,5.1
a4bd7a8ff22ec77e2f857bd283286b4b,a68981e119aa4137a4cb20e4de7b7853,2021-09-30 10:24:31.813000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,CA,56.0,2021-03-17 16:11:06.813000+00:00,Badgerbank,CreditCard,UK,Email,27.0,190.0
ff3341d57a9429f72e861c14b83b1555,a68a0b2c8f403e6c7f8248cd0b516e41,2021-05-07 11:16:02.714000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,31.0,2021-02-28 05:04:03.714000+00:00,Moose Money,BNPL,CA,Email,10.0,64.0
02c20b6356988cb889100d0aa7e8e3e6,a69d73f1f4ecf0f4fb7fdd78ca7b4dbd,2021-05-06 17:45:13.965000+00:00,1,1,a87ff679a2f3e71d9181a67b7542122c,,NZ,83.0,2021-01-13 20:18:23.965000+00:00,Skink Solar,Energy,NZ,Email,15.0,106.1
13c0a0361e9736185c602d5b70383a42,a6a2682dac7f2fb3b99599645b0204ba,2021-09-29 10:26:14.899000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,,63.0,2021-06-11 06:15:18.899000+00:00,Fox Energy,Energy,UK,Email,16.0,102.8
f65f2b11af431187f86f0aff60fdea90,a6ad0397d7672f2df66dfda6fdc67cb2,2021-05-07 12:58:35.396000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,22.0,2021-02-03 10:43:32.396000+00:00,Moose Money,BNPL,CA,Email,13.0,86.1
aadc56910161d90e764d79b77d2a0a8c,a6b49f3a8ebc31e70283393abdd6f3eb,2021-04-29 11:09:00.901000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,36.0,2021-01-30 02:15:14.901000+00:00,Moose Money,BNPL,CA,Email,13.0,83.0
29872863815ca52115803c71f505a654,a6b51e6f908f6fb780741d03343235bf,2021-06-04 08:40:46.711000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,M,UK,23.0,2021-05-29 07:14:58.711000+00:00,SwanPay,BNPL,UK,SMS,1.0,0.0
671b7b4412c42db30029706f763b92cb,a6c24a020f7d9bbbb45c184b2c20994f,2021-09-28 17:05:09.401000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,NZ,40.0,2021-04-24 23:43:54.401000+00:00,Badgerbank,CreditCard,UK,Email,23.0,155.1
acad033d6e4ad03964a4d939ae4e255c,a6c428489b77e91e1763f6984090c3a5,2021-10-01 11:08:00.618000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,M,CA,57.0,2021-02-22 19:18:50.618000+00:00,Beaver Bank,CreditCard,CA,Email,31.0,210.0
f4e972e8bc2e143bfa8e678444b85310,a6c5b177931385ebedfb220aad742688,2021-10-01 14:11:44.520000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,NZ,49.0,2021-08-06 15:50:02.520000+00:00,Skink Solar,Energy,NZ,Email,8.0,51.2
82e5cd77de61687cb99b8bc4179ca9c6,a6cbe84b4ecfe50ea7154bd844602ed0,2021-09-28 09:39:40.311000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,CA,51.0,2021-03-17 05:56:27.311000+00:00,Badgerbank,CreditCard,UK,Email,26.0,183.0
829392026d3f8b724c5469adcb4c92e5,a6cdb316f5dc197d08b6da9d0b21d0f9,2021-05-28 09:12:16.307000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,NZ,,2021-01-16 04:53:03.307000+00:00,KiwiPay,BNPL,NZ,SMS,18.0,128.7
21d8e589c0a4d77494f720c1b9ac24e8,a6d08fc619c17d978156d3a6b97f90a2,2021-09-28 17:32:53.145000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,57.0,2021-06-24 13:21:28.145000+00:00,Badgerbank,CreditCard,UK,SMS,13.0,88.0
deb972a5373c723268e65359328fefe2,a6d45cdfba8fdfdb9ab81053c2472dda,2021-09-28 08:46:41.105000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,49.0,2021-06-19 17:26:54.105000+00:00,Badgerbank,CreditCard,UK,Email,15.0,94.8
5df1be28b808b89bc67ada850edd6093,a6d639fcfa667a26799cca29b6e21cfa,2021-09-30 10:58:05.018000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,F,NZ,75.0,2021-07-23 18:58:39.018000+00:00,Eagle Energy,Energy,CA,SMS,10.0,63.0
9afabb04d11870f74dbcba24149fca27,a6e1e4d49bbfb7cfa27f7e1dcd8f2938,2021-10-01 10:42:00.351000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,UK,50.0,2021-08-25 02:25:21.351000+00:00,Skink Solar,Energy,NZ,Email,5.0,30.1
7642ad89e1a5d241888acae6ca1284ab,a6ea532da1cd65b248a2f2000b379bc8,2021-09-29 08:37:08.964000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,27.0,2021-08-30 08:35:11.964000+00:00,SwanPay,BNPL,UK,Email,4.0,18.7
f640baa3ec873f9d8e6d24347dafa820,a6eded9ee3643322b71263183a23ecf2,2021-10-01 09:20:00.882000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,F,UK,66.0,2021-02-08 13:52:54.882000+00:00,Skink Solar,Energy,NZ,Email,33.0,226.9
53a804697d098529f8e0d1fdf1104f62,a6eed03867d941c4b1f6b419ff7d1339,2021-09-30 09:10:51.412000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,,UK,56.0,2021-03-21 07:42:14.412000+00:00,Badgerbank,CreditCard,UK,Email,28.0,188.8
a142b8a077c095f5b8e328a799c71e1a,a6efe8e588050a3cece5e0b345f4c168,2021-07-02 09:52:34.609000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,NZ,21.0,2021-05-22 00:23:01.609000+00:00,KiwiPay,BNPL,NZ,Email,6.0,38.0
49f60ffe7da4e6e757f19f3d4b7dba79,a6f5ede05d8d8fbab76e1d3c86b06b32,2021-10-01 09:06:03.793000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,,,2021-05-25 16:54:16.793000+00:00,Badgerbank,CreditCard,UK,Email,18.0,121.0
4fc702b11c0e28c4c69eeaf1fa95e1ef,a70ffbbc12461986e7641bf511314c36,2021-09-28 08:32:43.769000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,44.0,2021-04-13 16:05:28.769000+00:00,Badgerbank,CreditCard,UK,SMS,24.0,160.6
c566a345ae045ed1eaae812f75d86538,a714e06d8cfc133747ac3b617246c21f,2021-09-29 11:25:22.127000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,,NZ,55.0,2021-06-24 10:42:21.127000+00:00,Skink Solar,Energy,NZ,SMS,14.0,91.0
bd579ad60e2e0c198d59208e4ceda2b4,a71593da634ed2c99b5cc6fc00016cbe,2021-04-12 11:18:01.989000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,M,UK,20.0,2021-03-09 01:26:20.989000+00:00,SwanPay,BNPL,UK,Email,5.0,24.1
ad680e8426571b49c86bfe96b1fa8cda,a7294e74bfcc353eaf65bd445627d8f5,2021-05-26 18:45:17.612000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,29.0,2021-04-22 17:19:18.612000+00:00,SwanPay,BNPL,UK,SMS,5.0,26.3
0af712682f5f4653015ddf5055514498,a72f27017c8e8a8e48fab41f58d85e97,2021-09-29 08:53:23.875000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,53.0,2021-02-11 09:38:55.875000+00:00,Badgerbank,CreditCard,UK,Email,33.0,221.6
2866f3b1c4be02c6f5db521b7df8d805,a733a6595234de9f76ae4d7200a50fd2,2021-09-29 08:29:03.531000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,,58.0,2021-05-15 06:59:06.531000+00:00,Fox Energy,Energy,UK,Email,19.0,134.7
b32cc58af26509a585c2b9ea27b2458a,a739639b31e70bd21380dcffa40285ed,2021-09-30 12:15:26.661000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,,UK,,2021-01-11 10:03:30.661000+00:00,Fox Energy,Energy,UK,SMS,36.0,254.0
3fc31c815b56dbe965e4bd865c562cb7,a73c9421f4895cf1a6d643a4e2ce838e,2021-09-28 08:39:18.827000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,UK,31.0,2021-03-16 23:57:33.827000+00:00,SwanPay,BNPL,UK,Email,28.0,188.6
56c79c33651b66a81e0bdae312a94813,a743e952e58eaf4d573ca2d40c8d25ca,2021-09-29 11:03:15.948000+00:00,0,0,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,24.0,2021-04-27 05:03:12.948000+00:00,Moose Money,BNPL,CA,SMS,22.0,147.9
329cedaa00ec1e3fcd032b5d1bb5c62e,a745a4fb0a4ae60ca091d33d3c7a1e1e,2021-10-01 11:44:13.541000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,,,91.0,2021-08-15 02:05:03.541000+00:00,Skink Solar,Energy,NZ,SMS,7.0,45.0
bd546476106ab260dfdd69f1194aeb73,a746f616e135f73eeab3986b21f78d06,2021-09-29 10:48:48.505000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,CA,57.0,2021-05-03 01:27:05.505000+00:00,Beaver Bank,CreditCard,CA,Email,20.0,138.0
3af9e88bae360f9be14de892416adeb5,a74a21eb312704c69b766c79f252b638,2021-09-14 15:50:17.744000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,32.0,2021-08-23 09:32:22.744000+00:00,SwanPay,BNPL,UK,Email,3.0,15.2
07764549291b576ffbc30b840d02ae17,a7603de17d4c5b11ff6867ac47984aaf,2021-04-06 10:20:33.025000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,33.0,2021-03-03 12:39:24.025000+00:00,Moose Money,BNPL,CA,Email,5.0,26.0
9c93a1198cdbdf6935730a1b12c13030,a7635cf67c1701c478322535fb45b551,2021-09-29 17:40:00.390000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,NZ,50.0,2021-08-01 13:51:12.390000+00:00,Skink Solar,Energy,NZ,SMS,9.0,55.0
b00d1c8d8b4755ffb18901e0a16e165a,a769e3933d6f6d3fd2dc7306dde2ec38,2021-09-27 12:14:53.490000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,M,CA,55.0,2021-03-07 02:35:45.490000+00:00,Eagle Energy,Energy,CA,Email,30.0,200.1
ba755c24653c2bea140579207b4b1d15,a76cbd00c7bdbb1c9712f19c307b41ed,2021-09-30 09:20:05.287000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,NZ,51.0,2021-02-03 12:59:46.287000+00:00,Fox Energy,Energy,UK,Email,33.0,232.9
cac28b0db1210ddf4f85983bc9f4b612,a7703d340326140acc0c7ee1f1ba238a,2021-09-29 10:30:47.815000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,27.0,2021-01-18 01:22:56.815000+00:00,SwanPay,BNPL,UK,Email,36.0,244.8
66b897cb9b0e5fc2f95c7b8fe62eac97,a77208736f28bd8d1979d11a56029c68,2021-07-27 11:51:38.089000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,,,32.0,2021-04-11 17:55:23.089000+00:00,KiwiPay,BNPL,NZ,SMS,16.0,102.1
6856190768dbdb7ea0dca382603b91c9,a78248fc593a4511c386b6d4d08e99d7,2021-09-28 10:14:50.365000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,21.0,2021-06-10 02:49:49.365000+00:00,SwanPay,BNPL,UK,Email,16.0,101.9
175b10257312cbb520923fe689ea4b3c,a78472431acbdcbad2dd828c20377085,2021-07-01 11:47:07.816000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,22.0,2021-06-04 17:08:04.816000+00:00,Moose Money,BNPL,CA,Email,4.0,21.1
9c11a4e82008816613a8682eb64aae56,a78891bc700a7bad1764fa9889e279f0,2021-09-29 10:38:37.737000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,NZ,21.0,2021-03-04 19:19:05.737000+00:00,KiwiPay,BNPL,NZ,Email,30.0,202.1
1577aedd341e0e7d5333f610bd19f883,a788a0b0e64fabb92e478fe4c94daa83,2021-10-01 10:05:36.386000+00:00,1,0,c4ca4238a0b923820dcc509a6f75849b,M,CA,60.0,2021-07-28 09:55:36.386000+00:00,Fox Energy,Energy,UK,Email,9.0,56.7
81584475cfd397a3cf8bc105766726b6,a791e6ee46f06be298f9f7a16008678d,2021-09-30 08:03:50.391000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,,2021-09-08 04:59:38.391000+00:00,Badgerbank,CreditCard,UK,SMS,3.0,12.9
1a9002c100001a559f6d7b5fbb2c1e97,a7928e5a8795508ce9942bd0d543d987,2021-10-01 17:38:11.887000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,51.0,2021-07-08 15:23:12.887000+00:00,SwanPay,BNPL,UK,SMS,12.0,81.2
b0c70a064f22bc9720ef49967b15526b,a7992dfab34c8e7953fe749d9c660f9b,2021-09-29 15:24:00.051000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,57.0,2021-09-04 08:48:37.051000+00:00,Badgerbank,CreditCard,UK,SMS,4.0,22.2
d4b52d10b7f9ba717a8d80353bc276f8,a79e31940d89d5362877476bf52de8c2,2021-10-01 12:59:07.633000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,NZ,30.0,2021-01-25 07:39:33.633000+00:00,SwanPay,BNPL,UK,Email,35.0,238.1
0f5858ad640a7b171ae0e099aa6546b6,a7ac4965c5989b86b7351b52aa602fff,2021-10-01 10:16:29.344000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,CA,29.0,2021-05-27 21:13:28.344000+00:00,KiwiPay,BNPL,NZ,SMS,18.0,121.9
2e96aa88342307b138041525a6ade0e8,a7b8c48f3267d86ad021880ccaf4d56e,2021-06-15 09:11:01.852000+00:00,1,1,8f14e45fceea167a5a36dedd4bea2543,M,CA,54.0,2021-02-11 00:53:35.852000+00:00,Eagle Energy,Energy,CA,SMS,18.0,116.9
4f71bc7cac2a5da8360fd8b66237def2,a7b91cf0304a4fda74aac7a126b3bc32,2021-09-27 17:03:51.634000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,,2021-09-01 20:54:28.634000+00:00,Badgerbank,CreditCard,UK,SMS,4.0,19.3
5306c073a79a6b54588f8674b320cbb3,a7b9f1f64829085ce776141c12bf4fb5,2021-10-01 15:08:30.920000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,F,CA,28.0,2021-01-27 10:37:27.920000+00:00,Eagle Energy,Energy,CA,SMS,34.0,240.1
06036d991ab3a6b779a4d26cb2609543,a7ba36609c37837f9a2eeddeb9ec4986,2021-08-30 15:23:05.452000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,30.0,2021-07-24 23:44:26.452000+00:00,Moose Money,BNPL,CA,Email,5.0,33.3
952d4612ecac14eb6f6133dcb00d5c98,a7bed9ea2ca415055bd8879008a7655b,2021-10-01 09:36:05.977000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,NZ,18.0,2021-03-31 10:37:30.977000+00:00,KiwiPay,BNPL,NZ,Email,26.0,176.0
1248cfe427666416da89bfa46c014c03,a7c534481217091c101e011ea98a0b9d,2021-09-28 11:20:03.093000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,NZ,19.0,2021-06-07 10:04:55.093000+00:00,KiwiPay,BNPL,NZ,Email,16.0,105.8
70945be1e9734692b4c14d5e7f1a4727,a7c9bfe122dac0d2143b7b493425425a,2021-09-29 16:12:03.946000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,28.0,2021-06-15 17:15:45.946000+00:00,SwanPay,BNPL,UK,SMS,15.0,97.3
8ec10582839cce178484884a7bddb0af,a7ce73116389ef078c124a191f4ca5b5,2021-09-23 09:28:09.462000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,,,2021-08-31 17:03:55.462000+00:00,KiwiPay,BNPL,NZ,Email,3.0,13.0
ca137d6cc91103007fd4f9d84d64d3c7,a7cff8b1d0023523c8fb48a9667cfa51,2021-09-28 09:47:11.084000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,53.0,2021-04-11 09:47:31.084000+00:00,Badgerbank,CreditCard,UK,Email,25.0,168.1
11316aab2bd1e0332465873c26be0905,a7d2a97e143bb0de8a07314e9e2f5b0a,2021-09-29 15:07:32.264000+00:00,0,0,1679091c5a880faf6fb5e6087eb1b2dc,M,UK,21.0,2021-07-26 03:33:29.264000+00:00,Moose Money,BNPL,CA,Email,9.0,55.1
1c86be46b3e427a439a8a8b2193415fc,a7d547ab9b952c1991c66cffd29f0705,2021-09-27 18:47:06.116000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,,,80.0,2021-04-04 10:34:37.116000+00:00,Fox Energy,Energy,UK,Email,26.0,174.3
47613f567286e1d27faa2c0ab76359ea,a7dc24ad32ab2df204a51b8caf5dbe37,2021-09-29 10:59:37.784000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,,24.0,2021-06-30 09:45:12.784000+00:00,SwanPay,BNPL,UK,SMS,13.0,82.0
8ece513b838cf893f3e9c4b2ac33a891,a7e01db0a5618c54a9ffe11a8e189426,2021-09-30 16:48:36.963000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,48.0,2021-05-30 03:49:53.963000+00:00,Badgerbank,CreditCard,UK,SMS,18.0,120.3
5936c798d9401b2ee6805404a37bfc02,a7e178deb985e2e9e5d7e2c9bcbefa9b,2021-09-29 09:42:45.401000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,,,2021-03-23 22:01:55.401000+00:00,Fox Energy,Energy,UK,Email,26.0,181.0
acd1a855ac0ce1e9c974e840170b9bf1,a7e357fbcced313e3669d9edb42286e0,2021-10-01 11:39:41.706000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,CA,53.0,2021-01-19 08:30:06.706000+00:00,Badgerbank,CreditCard,UK,SMS,35.0,248.0
cc980a3a312bfced43cf0d1e4cdf0abb,a7ecbd9480fd1ef277aa0e0bf4a0b8b3,2021-05-10 16:38:01.501000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,M,UK,51.0,2021-03-11 01:23:02.501000+00:00,SwanPay,BNPL,UK,Email,9.0,54.4
be758cb501dd2f5b2a045810e4350a78,a807c9dd3a8d0cec6168e93738bfab18,2021-09-24 16:56:41.033000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,UK,51.0,2021-02-24 02:53:31.033000+00:00,KiwiPay,BNPL,NZ,SMS,30.0,204.9
f37fecc28d791e019a23aeec016026a4,a8115f220c8432399246d6f9bd89ee01,2021-09-29 08:05:32.062000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,50.0,2021-04-15 05:09:48.062000+00:00,Badgerbank,CreditCard,UK,SMS,23.0,158.7
b7086fa5a2eb5b13d1e41c5333158819,a81c9d5fe2bbe619862ec172c9668b0e,2021-09-30 09:57:00.767000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,NZ,67.0,2021-09-22 00:55:07.767000+00:00,Skink Solar,Energy,NZ,SMS,1.0,0.0
0e561bc8f08288363707d0498ad4bef2,a81d809e6ebf13941c9c1edcb8b133e4,2021-10-01 09:26:23.383000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,NZ,23.0,2021-04-21 05:46:43.383000+00:00,KiwiPay,BNPL,NZ,Email,22.0,156.9
421a614301271a2d676a076b883a7611,a81f0e1b0acfc223fa85a1c0f23cf67c,2021-09-30 08:39:40.683000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,58.0,2021-06-19 22:37:15.683000+00:00,Fox Energy,Energy,UK,Email,15.0,100.0
a0cbec0313a278dc17ac42f0469b5d57,a81fdec2906bb49eecfc79fbf25f023b,2021-10-01 13:10:38.368000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,CA,20.0,2021-08-02 21:55:00.368000+00:00,SwanPay,BNPL,UK,Email,8.0,51.1
31d2ef8f2a44c9a065e3b45b4a80fc8a,a820bac4d84bc75f5d1abfb640b86d58,2021-09-28 08:12:43.352000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,23.0,2021-03-23 00:48:00.352000+00:00,SwanPay,BNPL,UK,Email,27.0,182.0
74881e3cd0f26e63e9da0771315d615e,a8216c3cdb26908aae1bf152f89bcbf4,2021-09-30 16:03:08.021000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,40.0,2021-03-22 04:33:47.021000+00:00,Badgerbank,CreditCard,UK,SMS,27.0,181.3
aaa804359583d3e403ab3935cf270707,a826bbe74e5a0b2f9e031da7e8c82651,2021-09-28 10:42:05.374000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,,51.0,2021-07-07 22:22:45.374000+00:00,KiwiPay,BNPL,NZ,SMS,11.0,74.9
82443c8662cb15aae6f958927b3d60bc,a82a287a6027ba8e4b993b3fce8a62a8,2021-05-24 11:25:57.816000+00:00,1,1,e4da3b7fbbce2345d7772b0674a318d5,F,,57.0,2021-04-21 09:55:37.816000+00:00,Beaver Bank,CreditCard,CA,Email,4.0,26.0
cf280275a671eba86fd296a5fc6a4c8f,a82cf290ecd1eb60ca750f92e937cdf2,2021-09-30 15:29:18.520000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,51.0,2021-07-03 09:45:27.520000+00:00,SwanPay,BNPL,UK,SMS,13.0,83.3
e9c4ad19981805f8605ecbac53154845,a83a5af2a9dfe3c298aea3486ab9b983,2021-09-30 08:36:20.790000+00:00,1,1,c4ca4238a0b923820dcc509a6f75849b,M,,51.0,2021-02-28 04:33:15.790000+00:00,Fox Energy,Energy,UK,Email,31.0,212.9
ed0a02d9b3c726df2fb79cc9872b2b26,a8435db54a84e01fdcfbf583342e5848,2021-10-01 09:57:28.907000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,F,,68.0,2021-04-18 08:14:05.907000+00:00,Skink Solar,Energy,NZ,Email,24.0,163.7
c8fec20035eafe8a734e689cbbae29c4,a84697d4a0cbf6d712dfbed1731732b7,2021-09-30 09:19:35.687000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,27.0,2021-07-20 08:52:29.687000+00:00,SwanPay,BNPL,UK,SMS,10.0,65.0
6a85d8c1dd5b8c330aff16d3a97db5eb,a848131343886821616083a2fdd9fd5e,2021-09-29 11:03:39.372000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,CA,44.0,2021-09-16 02:26:29.372000+00:00,Badgerbank,CreditCard,UK,Email,2.0,6.0
62969c391d868cb24f05069d98ad361d,a84f4c33740a9257c51a01d8e8d26bfa,2021-04-13 11:25:04.421000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,25.0,2021-02-18 07:08:21.421000+00:00,Moose Money,BNPL,CA,SMS,8.0,47.0
c4f87b683101f27f351a96ab411f07eb,a854208ce2d9688794394f3ea55adcaf,2021-09-21 08:28:17.893000+00:00,1,1,a87ff679a2f3e71d9181a67b7542122c,F,UK,55.0,2021-03-16 22:48:35.893000+00:00,Skink Solar,Energy,NZ,Email,26.0,180.0
3bdb072549026302e742a3373dfbf392,a86a15c4c3211acdaf901d2f9e51f1c3,2021-06-22 08:04:32.942000+00:00,1,1,c81e728d9d4c2f636f067f89cc14862c,M,UK,51.0,2021-04-08 08:08:01.942000+00:00,Badgerbank,CreditCard,UK,Email,11.0,69.9
5ed66a969f763fcc49d32c49c2f50d4a,a8767e88f3e9306524aeb5d20aef3261,2021-09-30 10:23:27.417000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,NZ,38.0,2021-05-09 04:52:53.417000+00:00,KiwiPay,BNPL,NZ,SMS,21.0,141.0
945ac92745376c7fc5c3a61649f4a6e9,a881ac07c55ea7c95e4b39afa67300a4,2021-07-01 11:40:57.735000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,CA,25.0,2021-05-05 11:47:51.735000+00:00,SwanPay,BNPL,UK,SMS,8.0,48.0
3254de62b5a563bb4321faf3321d56d1,a8891d4ed94c5f91368a29ab6718e077,2021-09-30 08:48:53.726000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,,UK,,2021-06-26 07:34:38.726000+00:00,Fox Energy,Energy,UK,SMS,14.0,91.0
628f39401a2af13e525dc103ab9cad01,a89f1a9eb3ffd26ae643de11c067437e,2021-09-20 11:24:41.603000+00:00,1,0,e4da3b7fbbce2345d7772b0674a318d5,M,CA,54.0,2021-03-14 14:56:13.603000+00:00,Beaver Bank,CreditCard,CA,SMS,27.0,188.0
592da1bafcc8fc76b8b4feb18177413b,a8a4c40302f98252a8090bf098be8090,2021-09-30 09:05:50.331000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,UK,32.0,2021-05-03 03:31:57.331000+00:00,KiwiPay,BNPL,NZ,SMS,21.0,141.7
a59ce1e4ecdf62782ea96837d246f850,a8a627fbdd0b766f373dfb33fd6a6d09,2021-04-22 11:37:28.934000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,NZ,43.0,2021-03-15 11:22:03.934000+00:00,KiwiPay,BNPL,NZ,Email,5.0,30.0
